name,tr,br,cagr,mdd,sharpe
Price>SMA30,252.02972995313297,252.02972995313297,1.0738048235020723,-38.091226700929035,1.7404334551333476
Price>0%_above_SMA30,252.02972995313297,252.02972995313297,1.0738048235020723,-38.091226700929035,1.7404334551333476
Price>1%_above_SMA30,249.74687606311642,252.02972995313297,1.0713172538774742,-35.63161505647571,1.7522433576815808
Price>EMA15,248.9856952877718,252.02972995313297,1.0704834251106412,-51.20754280170281,1.611195067073355
Price>1%_above_SMA35,246.92992387427643,252.02972995313297,1.0682203389379317,-41.20882534112227,1.7812835978774406
Price>EMA20,241.23579966680913,252.02972995313297,1.0618654882001488,-47.12489639230989,1.5255023864310895
EMA5>30,239.7083989432322,252.02972995313297,1.0601387144605856,-43.549997869173936,1.6514864589276412
Price>3%_above_SMA25,213.96164055305542,252.02972995313297,1.0294913919708715,-39.437404317850586,1.79150543093469
Price>EMA25,213.85532357349197,252.02972995313297,1.0293583419707608,-43.90781705359817,1.5484440280314091
Trend30+Mom20,213.57866266177953,252.02972995313297,1.0290118463577071,-47.512970970166165,1.6860829303038498
Price>EMA35,205.65767967531235,252.02972995313297,1.0189222997479646,-43.006261335259275,1.56129135678387
Trend30+ROC20>3%,204.47594572929376,252.02972995313297,1.017388222058523,-42.35168979052919,1.7252122355898902
Trend35+Mom20,203.86803494750393,252.02972995313297,1.0165960573809052,-45.08290014345541,1.6821642649645647
Price>SMA35,200.56527697747688,252.02972995313297,1.012256075533248,-42.88552399924504,1.6986341378642191
Price>0%_above_SMA35,200.56527697747688,252.02972995313297,1.012256075533248,-42.88552399924504,1.6986341378642191
